,HE Fierza,HE Koman,HE Ulza,HE Shkopetit,HE Vau Dejes,HDAM,HROR
2010-06-05 10:00:00+00:00,0.761859952,0.829210995,0.629763421,0.979153989,0.500139631,0.963793718,0.254442153
2010-06-05 11:00:00+00:00,0.762044108,0.824049522,0.629058545,0.978208663,0.498362294,0.963763543,0.255535128
2010-06-05 12:00:00+00:00,0.762228264,0.818885086,0.628353248,0.977242992,0.496635728,0.963735937,0.256628104
2010-06-05 13:00:00+00:00,0.76241242,0.813717689,0.627647531,0.976256974,0.496009195,0.963702115,0.257721079
2010-06-05 14:00:00+00:00,0.76243228,0.80854733,0.626941394,0.975250611,0.493941923,0.96366524,0.258814055
2010-06-05 15:00:00+00:00,0.762616436,0.806356316,0.626234837,0.974223902,0.491874741,0.963629438,0.25990703
2010-06-05 16:00:00+00:00,0.762800592,0.801180033,0.625527859,0.973176847,0.492013581,0.963597137,0.261000006
2010-06-05 17:00:00+00:00,0.762984748,0.796000789,0.624820461,0.972109445,0.493196684,0.963566951,0.262092981
2010-06-05 18:00:00+00:00,0.763168904,0.790818583,0.624112643,0.971021698,0.493539317,0.963533011,0.263185957
2010-06-05 19:00:00+00:00,0.762622888,0.797903277,0.623404405,0.969913605,0.491472492,0.963504251,0.264278932
2010-06-05 20:00:00+00:00,0.762452129,0.792715148,0.622695746,0.968785166,0.489405757,0.963465964,0.265371908
2010-06-05 21:00:00+00:00,0.762554776,0.787524057,0.621986667,0.967636381,0.48733911,0.963405456,0.266464883
2010-06-05 22:00:00+00:00,0.762551392,0.782330004,0.621277168,0.96646725,0.485272553,0.963382456,0.267557859
2010-06-05 23:00:00+00:00,0.762735548,0.782663958,0.620567249,0.965277773,0.483206086,0.963377392,0.268650834
2010-06-06 00:00:00+00:00,0.762919704,0.785478181,0.619856909,0.96406795,0.481139708,0.963381973,0.268496075
2010-06-06 01:00:00+00:00,0.76310386,0.786713624,0.61914615,0.962837781,0.479073419,0.963397246,0.268341316
2010-06-06 02:00:00+00:00,0.763288016,0.791016169,0.61843497,0.961587266,0.477007219,0.963419509,0.268186557
2010-06-06 03:00:00+00:00,0.763472172,0.7954793,0.617723369,0.960316405,0.474941109,0.963442216,0.268031797
2010-06-06 04:00:00+00:00,0.763656328,0.800519031,0.617011349,0.959025199,0.472875088,0.963461545,0.267877038
2010-06-06 05:00:00+00:00,0.763840484,0.804306245,0.616298908,0.957713646,0.470809157,0.96348251,0.267722279
2010-06-06 06:00:00+00:00,0.76402464,0.805675326,0.615586047,0.956381747,0.468743314,0.963496041,0.267567519
2010-06-06 07:00:00+00:00,0.764081789,0.800454618,0.614872766,0.955029502,0.466677562,0.963493557,0.26741276
2010-06-06 08:00:00+00:00,0.764052575,0.795230949,0.614159064,0.953656912,0.464611898,0.963483208,0.267258001
2010-06-06 09:00:00+00:00,0.763920586,0.790004317,0.613444943,0.952263975,0.462546324,0.963456359,0.267103241
2010-06-06 10:00:00+00:00,0.763819844,0.784774724,0.612730401,0.950850693,0.460480839,0.963428403,0.266948482
2010-06-06 11:00:00+00:00,0.764004,0.780318425,0.612015438,0.949417064,0.458415444,0.963401887,0.266793723
2010-06-06 12:00:00+00:00,0.764188156,0.775887141,0.611300056,0.94796309,0.456350138,0.963375335,0.266638964
2010-06-06 13:00:00+00:00,0.763642139,0.782387972,0.610584253,0.946488769,0.454284921,0.963349453,0.266484204
2010-06-06 14:00:00+00:00,0.763826295,0.777146532,0.60986803,0.944994103,0.453920444,0.963326737,0.266329445
2010-06-06 15:00:00+00:00,0.763800493,0.771902131,0.609151387,0.943479091,0.451855406,0.963299542,0.266174686
2010-06-06 16:00:00+00:00,0.763984649,0.766654768,0.608434324,0.941943732,0.452463497,0.963270053,0.266019926
2010-06-06 17:00:00+00:00,0.763978086,0.761404443,0.60771684,0.940388028,0.450398638,0.963248393,0.265865167
2010-06-06 18:00:00+00:00,0.764162242,0.756151156,0.606998936,0.938811978,0.450906393,0.963252869,0.265710408
2010-06-06 19:00:00+00:00,0.764346398,0.750894908,0.606280612,0.937215582,0.450942805,0.96323711,0.265555648
2010-06-06 20:00:00+00:00,0.764182644,0.745635697,0.605561867,0.93559884,0.448878214,0.963203171,0.265400889
2010-06-06 21:00:00+00:00,0.7640123,0.740373526,0.604842703,0.933961751,0.446813712,0.963142087,0.26524613
2010-06-06 22:00:00+00:00,0.764006554,0.735108392,0.604123118,0.932304317,0.444749299,0.963106735,0.265091371
2010-06-06 23:00:00+00:00,0.764180319,0.729840297,0.603403112,0.930626537,0.442684976,0.963090558,0.264936611
2010-06-07 00:00:00+00:00,0.764364475,0.731982651,0.602682687,0.928928411,0.440620742,0.963089017,0.264331605
2010-06-07 01:00:00+00:00,0.76427544,0.739994055,0.601961841,0.92720994,0.438556598,0.963095368,0.2637266
2010-06-07 02:00:00+00:00,0.764459596,0.743748781,0.601240576,0.925471122,0.436492543,0.963107828,0.263121594
2010-06-07 03:00:00+00:00,0.764643752,0.742826165,0.600518889,0.923711958,0.434428577,0.963122154,0.262516588
2010-06-07 04:00:00+00:00,0.764827908,0.74680873,0.599796783,0.921932448,0.432364701,0.963132325,0.261911582
2010-06-07 05:00:00+00:00,0.765012063,0.741522865,0.599074256,0.920132592,0.435162779,0.963150799,0.261306576
2010-06-07 06:00:00+00:00,0.765196219,0.741457328,0.598351309,0.91831239,0.433099082,0.963175021,0.260701571
2010-06-07 07:00:00+00:00,0.765333428,0.736165539,0.597627942,0.916471843,0.431035474,0.963178336,0.260096565
2010-06-07 08:00:00+00:00,0.765517584,0.730870788,0.596904155,0.914610949,0.431982673,0.963162854,0.259491559
2010-06-07 09:00:00+00:00,0.765657497,0.725573076,0.596179947,0.91272971,0.429919243,0.963135642,0.258886553
2010-06-07 10:00:00+00:00,0.765621781,0.720272402,0.59545532,0.910828124,0.427855903,0.963096889,0.258281548
2010-06-07 11:00:00+00:00,0.765639831,0.714968767,0.594730271,0.908906192,0.425792652,0.963057264,0.257676542
2010-06-07 12:00:00+00:00,0.765823987,0.709662169,0.594004803,0.906963915,0.425972012,0.96302418,0.257071536
2010-06-07 13:00:00+00:00,0.766008143,0.70435261,0.593278914,0.905001292,0.426141066,0.963003884,0.25646653
2010-06-07 14:00:00+00:00,0.766069596,0.69904009,0.592552606,0.920874839,0.424078083,0.962981675,0.255861524
2010-06-07 15:00:00+00:00,0.766253752,0.693724607,0.591825877,0.918871524,0.426131936,0.962959684,0.255256519
2010-06-07 16:00:00+00:00,0.765785853,0.701691586,0.591098727,0.916847863,0.424069131,0.962934798,0.254651513
2010-06-07 17:00:00+00:00,0.765941947,0.69637018,0.590371158,0.914803855,0.422006417,0.962932186,0.254046507
2010-06-07 18:00:00+00:00,0.766126103,0.694025835,0.589643168,0.912739502,0.419943791,0.96293667,0.253441501
2010-06-07 19:00:00+00:00,0.766310259,0.688698506,0.588914758,0.910654803,0.420929332,0.962904674,0.252836495
2010-06-07 20:00:00+00:00,0.766467922,0.683368215,0.588185928,0.908549758,0.418866885,0.962859891,0.25223149
2010-06-07 21:00:00+00:00,0.766624349,0.678034962,0.587456677,0.906424367,0.416804528,0.962883795,0.251626484
2010-06-07 22:00:00+00:00,0.766808505,0.672698748,0.586727006,0.90427863,0.41732818,0.962849182,0.251021478
2010-06-07 23:00:00+00:00,0.766992661,0.673751658,0.585996915,0.902112547,0.415266002,0.962835849,0.250416472
2010-06-08 00:00:00+00:00,0.767176817,0.66840952,0.585266404,0.899926118,0.41773635,0.962838628,0.249573965
2010-06-08 01:00:00+00:00,0.767360973,0.667980538,0.584535472,0.897719343,0.41567435,0.962834573,0.248731458
2010-06-08 02:00:00+00:00,0.767545129,0.668085863,0.583804121,0.895492222,0.41361244,0.962834018,0.24788895
2010-06-08 03:00:00+00:00,0.767729285,0.671192491,0.583072349,0.893244755,0.411550619,0.962834979,0.247046443
2010-06-08 04:00:00+00:00,0.767913441,0.6717915,0.582340156,0.890976942,0.409488887,0.962832302,0.246203936
2010-06-08 05:00:00+00:00,0.768097597,0.675833489,0.581607544,0.888688783,0.407427244,0.962827253,0.245361428
2010-06-08 06:00:00+00:00,0.768281753,0.670473581,0.580874511,0.886380278,0.407519982,0.962818405,0.244518921
2010-06-08 07:00:00+00:00,0.768465909,0.665110711,0.580141058,0.884051428,0.410227694,0.962789164,0.243676414
2010-06-08 08:00:00+00:00,0.768650065,0.65974488,0.579407185,0.881702231,0.41100446,0.962751505,0.242833907
2010-06-08 09:00:00+00:00,0.76883422,0.654376087,0.578672891,0.879332688,0.410913251,0.962712638,0.241991399
2010-06-08 10:00:00+00:00,0.769018376,0.649004332,0.577938178,0.8769428,0.411142308,0.962672414,0.241148892
2010-06-08 11:00:00+00:00,0.769202532,0.643629616,0.577203044,0.874532565,0.410908713,0.962628378,0.240306385
2010-06-08 12:00:00+00:00,0.769386688,0.638251938,0.57646749,0.872101985,0.410279958,0.962585159,0.239463877
2010-06-08 13:00:00+00:00,0.769570844,0.632871298,0.575731515,0.869651058,0.410296039,0.96253322,0.23862137
2010-06-08 14:00:00+00:00,0.76957033,0.627487696,0.57499512,0.867179786,0.4082352,0.962473259,0.237778863
2010-06-08 15:00:00+00:00,0.769691303,0.622101133,0.574258305,0.864688167,0.406174451,0.962417755,0.236936356
2010-06-08 16:00:00+00:00,0.769875459,0.616711608,0.57352107,0.862176203,0.408508912,0.962374222,0.236093848
2010-06-08 17:00:00+00:00,0.770059615,0.611319121,0.572783415,0.859643893,0.411018694,0.9623444,0.235251341
2010-06-08 18:00:00+00:00,0.770243771,0.605923673,0.572045339,0.857091236,0.412960365,0.962309637,0.234408834
2010-06-08 19:00:00+00:00,0.770427927,0.600525263,0.571306843,0.854518234,0.413520653,0.962279849,0.233566326
2010-06-08 20:00:00+00:00,0.77058295,0.595123891,0.570567927,0.851924886,0.411460351,0.962236171,0.232723819
2010-06-08 21:00:00+00:00,0.770395978,0.589719558,0.569828591,0.849311192,0.409400138,0.96225958,0.231881312
2010-06-08 22:00:00+00:00,0.770438307,0.584312263,0.569088834,0.846677152,0.407340015,0.96222196,0.231038805
2010-06-08 23:00:00+00:00,0.770622463,0.584965755,0.568348657,0.844022766,0.405279981,0.962201813,0.230196297
2010-06-09 00:00:00+00:00,0.770806618,0.584125355,0.56760806,0.841348033,0.403220036,0.962198279,0.229438489
2010-06-09 01:00:00+00:00,0.770990774,0.586039857,0.566867043,0.838652955,0.40116018,0.962203778,0.228680681
2010-06-09 02:00:00+00:00,0.77117493,0.590916026,0.566125605,0.835937532,0.399100414,0.962212847,0.227922873
2010-06-09 03:00:00+00:00,0.771359086,0.595922493,0.565383747,0.833201762,0.397040738,0.9622213,0.227165065
2010-06-09 04:00:00+00:00,0.771543242,0.596047599,0.564641469,0.830445646,0.39498115,0.962225715,0.226407256
2010-06-09 05:00:00+00:00,0.771436995,0.603904995,0.563898771,0.827669184,0.392921652,0.962224488,0.225649448
2010-06-09 06:00:00+00:00,0.771621151,0.598474006,0.563155652,0.824872376,0.393129923,0.962217271,0.22489164
2010-06-09 07:00:00+00:00,0.771805307,0.593040055,0.562412113,0.822055222,0.395589504,0.96218749,0.224133832
2010-06-09 08:00:00+00:00,0.771840902,0.587603143,0.561668154,0.819217723,0.393530274,0.962147614,0.223376024
2010-06-09 09:00:00+00:00,0.772025058,0.582163269,0.560923775,0.816359877,0.392316681,0.96210615,0.222618216
2010-06-09 10:00:00+00:00,0.772209214,0.576720434,0.560178975,0.813481685,0.391699485,0.962061405,0.221860407
2010-06-09 11:00:00+00:00,0.77239337,0.572240883,0.559433755,0.810583148,0.389640524,0.962013557,0.221102599
2010-06-09 12:00:00+00:00,0.772288022,0.566792124,0.558688115,0.807664264,0.387581651,0.9619666,0.220344791
2010-06-09 13:00:00+00:00,0.772472178,0.561340403,0.557942055,0.804725035,0.386903097,0.961916516,0.219586983
2010-06-09 14:00:00+00:00,0.772656334,0.555885721,0.557195574,0.801765459,0.38698337,0.961863696,0.218829175
2010-06-09 15:00:00+00:00,0.77284049,0.550428077,0.556448674,0.798785538,0.387423933,0.961809696,0.218071367
2010-06-09 16:00:00+00:00,0.772855456,0.544967471,0.555701353,0.79578527,0.385365418,0.961757229,0.217313559
2010-06-09 17:00:00+00:00,0.772926234,0.539503903,0.554953611,0.792764657,0.383306992,0.961711011,0.21655575
2010-06-09 18:00:00+00:00,0.77311039,0.534037374,0.55420545,0.789723698,0.384034304,0.961663771,0.215797942
2010-06-09 19:00:00+00:00,0.773294546,0.528567883,0.553456868,0.786662392,0.383927415,0.961620842,0.215040134
2010-06-09 20:00:00+00:00,0.773112776,0.52309543,0.552707866,0.783580741,0.381869257,0.961568324,0.214282326
2010-06-09 21:00:00+00:00,0.773216153,0.517620016,0.551958444,0.780478744,0.379811188,0.961505698,0.213524518
2010-06-09 22:00:00+00:00,0.773400309,0.51214164,0.551208601,0.777356401,0.38116754,0.961452972,0.21276671
2010-06-09 23:00:00+00:00,0.773584465,0.513203904,0.550458338,0.774213712,0.379109651,0.961417382,0.212008901
2010-06-10 00:00:00+00:00,0.773768621,0.516368652,0.549707655,0.771050677,0.37705185,0.961393999,0.211249819
2010-06-10 01:00:00+00:00,0.773952777,0.52080701,0.548956552,0.767867296,0.374994139,0.961384335,0.210490737
2010-06-10 02:00:00+00:00,0.774136933,0.5260463,0.548205029,0.764663569,0.372936518,0.961376533,0.209731655
2010-06-10 03:00:00+00:00,0.774321089,0.531891065,0.547453085,0.761439496,0.370878986,0.961368071,0.208972572
2010-06-10 04:00:00+00:00,0.774505245,0.53771377,0.546700721,0.758195077,0.368821543,0.961361525,0.20821349
2010-06-10 05:00:00+00:00,0.774689401,0.542167307,0.545947937,0.754930312,0.366764189,0.961351027,0.207454408
2010-06-10 06:00:00+00:00,0.774873557,0.543009159,0.545194732,0.751645201,0.364706925,0.96133376,0.206695326
2010-06-10 07:00:00+00:00,0.775057713,0.537504127,0.544441108,0.748339744,0.362968583,0.961297643,0.205936243
2010-06-10 08:00:00+00:00,0.775241869,0.531996134,0.543687063,0.745013942,0.36348015,0.961260061,0.205177161
2010-06-10 09:00:00+00:00,0.775426025,0.52648518,0.542932597,0.741667793,0.364199257,0.961209954,0.204418079
2010-06-10 10:00:00+00:00,0.775461189,0.520971263,0.542177712,0.738301298,0.36214235,0.961162193,0.203658996
2010-06-10 11:00:00+00:00,0.775645345,0.515454385,0.541422406,0.734914458,0.362096867,0.961111734,0.202899914
2010-06-10 12:00:00+00:00,0.775829501,0.509934545,0.54066668,0.731507271,0.361459844,0.961058169,0.202140832
2010-06-10 13:00:00+00:00,0.775780929,0.504411744,0.539910534,0.728079738,0.359403206,0.961004947,0.20138175
2010-06-10 14:00:00+00:00,0.775965085,0.49888598,0.539153968,0.72463186,0.359736604,0.96094772,0.200622667
2010-06-10 15:00:00+00:00,0.775935822,0.493357255,0.538396981,0.721163635,0.364968361,0.960888647,0.199863585
2010-06-10 16:00:00+00:00,0.77596606,0.487825569,0.537639574,0.717675065,0.36291199,0.960834581,0.199104503
2010-06-10 17:00:00+00:00,0.775988885,0.48229092,0.536881747,0.714166149,0.360855709,0.960786796,0.198345421
2010-06-10 18:00:00+00:00,0.776173041,0.47675331,0.5361235,0.710636886,0.361368595,0.960729031,0.197586338
2010-06-10 19:00:00+00:00,0.776094257,0.471212739,0.535364832,0.707087278,0.359312492,0.960671944,0.196827256
2010-06-10 20:00:00+00:00,0.776254007,0.465669205,0.534605744,0.703517324,0.357256479,0.960608821,0.196068174
2010-06-10 21:00:00+00:00,0.776318385,0.46012271,0.533846236,0.699927023,0.355200555,0.960545678,0.195309091
2010-06-10 22:00:00+00:00,0.776331174,0.454573253,0.533086307,0.696316377,0.353144721,0.960496317,0.194550009
2010-06-10 23:00:00+00:00,0.77651533,0.455260147,0.532325959,0.692685385,0.351088976,0.960469182,0.193790927
2010-06-11 00:00:00+00:00,0.776699486,0.458663544,0.53156519,0.689034047,0.34903332,0.960459642,0.192822102
2010-06-11 01:00:00+00:00,0.776883642,0.460432293,0.530804001,0.685362363,0.346977754,0.960458132,0.191853277
2010-06-11 02:00:00+00:00,0.777067798,0.466159326,0.530042392,0.681670333,0.344922276,0.960463498,0.190884451
2010-06-11 03:00:00+00:00,0.777251953,0.472532102,0.529280362,0.677957957,0.342866889,0.960466,0.189915626
2010-06-11 04:00:00+00:00,0.777436109,0.478960227,0.528517912,0.674225235,0.34081159,0.960465694,0.188946801
2010-06-11 05:00:00+00:00,0.777620265,0.485040764,0.527755042,0.670472167,0.338756381,0.960457398,0.187977976
2010-06-11 06:00:00+00:00,0.777804421,0.479467614,0.526991752,0.666698753,0.341477713,0.960439395,0.187009151
2010-06-11 07:00:00+00:00,0.777988577,0.480050752,0.526228041,0.662904993,0.339422682,0.960398631,0.186040326
2010-06-11 08:00:00+00:00,0.778172733,0.479201477,0.52546391,0.659090888,0.337367741,0.960344007,0.185071501
2010-06-11 09:00:00+00:00,0.778356889,0.478360051,0.524699359,0.655256436,0.33531289,0.960283021,0.184102676
2010-06-11 10:00:00+00:00,0.778541045,0.472775053,0.523934388,0.651401638,0.338163541,0.960220359,0.18313385
2010-06-11 11:00:00+00:00,0.778613107,0.467187094,0.523168996,0.647526494,0.336108868,0.960156929,0.182165025
2010-06-11 12:00:00+00:00,0.778688875,0.461596174,0.522403185,0.643631005,0.334054285,0.960098248,0.1811962
2010-06-11 13:00:00+00:00,0.778873031,0.456002291,0.521636952,0.639715169,0.336445854,0.960039333,0.180227375
2010-06-11 14:00:00+00:00,0.779057187,0.450405447,0.5208703,0.635778988,0.334769548,0.959975842,0.17925855
2010-06-11 15:00:00+00:00,0.779241343,0.450750295,0.520103228,0.63182246,0.332715233,0.959913186,0.178289725
2010-06-11 16:00:00+00:00,0.779425499,0.451307266,0.519335735,0.627845587,0.330661006,0.959853802,0.1773209
2010-06-11 17:00:00+00:00,0.779609655,0.446565478,0.518567822,0.623848367,0.32860687,0.959800168,0.176352075
2010-06-11 18:00:00+00:00,0.779731991,0.440956787,0.517799489,0.619830802,0.326552822,0.959740719,0.175383249
2010-06-11 19:00:00+00:00,0.779820702,0.435345135,0.517030735,0.615792891,0.324498864,0.959683295,0.174414424
2010-06-11 20:00:00+00:00,0.779668132,0.429730521,0.518021748,0.629591151,0.329733213,0.959621289,0.173445599
2010-06-11 21:00:00+00:00,0.779852288,0.424112945,0.517252154,0.625512547,0.328540163,0.959557657,0.172476774
2010-06-11 22:00:00+00:00,0.780036444,0.422906676,0.516482139,0.621413598,0.326486473,0.959500694,0.171507949
2010-06-11 23:00:00+00:00,0.7802206,0.424508721,0.515711705,0.617294303,0.324432873,0.959469604,0.170539124
2010-06-12 00:00:00+00:00,0.780404755,0.428491627,0.51494085,0.613154662,0.322379361,0.959455592,0.169562484
2010-06-12 01:00:00+00:00,0.780588911,0.42920855,0.514169575,0.608994675,0.320325939,0.959452623,0.168585844
2010-06-12 02:00:00+00:00,0.780773067,0.434972444,0.51339788,0.604814342,0.318272607,0.959454503,0.167609203
2010-06-12 03:00:00+00:00,0.780957223,0.439006372,0.512625765,0.600613663,0.316219363,0.959454417,0.166632563
2010-06-12 04:00:00+00:00,0.781141379,0.445278166,0.511853229,0.596392638,0.31416621,0.959450502,0.165655923
2010-06-12 05:00:00+00:00,0.781325535,0.451841326,0.511080273,0.592151267,0.312113145,0.959441009,0.164679283
2010-06-12 06:00:00+00:00,0.781509691,0.454738791,0.510306897,0.58788955,0.31006017,0.959427667,0.16368919
2010-06-12 07:00:00+00:00,0.781693847,0.45671774,0.5095331,0.583607487,0.308007284,0.959398036,0.162504753
2010-06-12 08:00:00+00:00,0.781878003,0.457561165,0.508758884,0.579305078,0.305954488,0.959352177,0.161320316
2010-06-12 09:00:00+00:00,0.782062159,0.458054161,0.507984247,0.574982323,0.30390178,0.95929905,0.160135879
2010-06-12 10:00:00+00:00,0.782246315,0.452398083,0.507209189,0.570639223,0.302861824,0.959240787,0.158951442
2010-06-12 11:00:00+00:00,0.782430471,0.451686103,0.506433712,0.566275776,0.300809295,0.959183653,0.157767005
2010-06-12 12:00:00+00:00,0.782614627,0.450676601,0.505657814,0.561891983,0.298756856,0.959121622,0.156582568
2010-06-12 13:00:00+00:00,0.782798783,0.450586427,0.504881496,0.557487845,0.296704507,0.959058845,0.155398131
2010-06-12 14:00:00+00:00,0.782982939,0.450532203,0.504104758,0.55306336,0.294652246,0.958994887,0.154213694
2010-06-12 15:00:00+00:00,0.783167095,0.451134605,0.5033276,0.54861853,0.292600075,0.958930911,0.153029258
2010-06-12 16:00:00+00:00,0.783351251,0.451601895,0.502550021,0.544153353,0.290547994,0.958866916,0.151844821
2010-06-12 17:00:00+00:00,0.783535407,0.451406802,0.501772022,0.539667831,0.288496001,0.958802901,0.150660384
2010-06-12 18:00:00+00:00,0.783719563,0.44572703,0.500993603,0.535161962,0.291498952,0.958740114,0.149475947
2010-06-12 19:00:00+00:00,0.783801894,0.440044297,0.500214764,0.530635748,0.289447138,0.958678483,0.14829151
2010-06-12 20:00:00+00:00,0.78398605,0.434358602,0.499435504,0.526089187,0.289835147,0.958614412,0.147107073
2010-06-12 21:00:00+00:00,0.784170206,0.428669945,0.498655824,0.521522281,0.290639389,0.958550322,0.145922636
2010-06-12 22:00:00+00:00,0.784250023,0.422978326,0.497875724,0.516935029,0.295876061,0.958486213,0.144738199
2010-06-12 23:00:00+00:00,0.784434179,0.424599329,0.497095204,0.512327431,0.293824604,0.958432409,0.143553762
2010-06-13 00:00:00+00:00,0.784618335,0.428758421,0.496314263,0.507699487,0.291773238,0.958397431,0.143109652
2010-06-13 01:00:00+00:00,0.78480249,0.434193767,0.495532903,0.503051196,0.28972196,0.958370197,0.142665542
2010-06-13 02:00:00+00:00,0.784986646,0.435711532,0.494751121,0.49838256,0.287670772,0.958349668,0.142221432
2010-06-13 03:00:00+00:00,0.785170802,0.440584349,0.49396892,0.493693578,0.285619673,0.958330787,0.141777322
2010-06-13 04:00:00+00:00,0.785354958,0.44689644,0.493186299,0.48898425,0.283568664,0.958308003,0.141333211
2010-06-13 05:00:00+00:00,0.785539114,0.452894183,0.492403257,0.484254576,0.281517744,0.958303456,0.140889101
2010-06-13 06:00:00+00:00,0.78572327,0.454220064,0.491619795,0.479504556,0.279466913,0.958294591,0.140444991
2010-06-13 07:00:00+00:00,0.785907426,0.455272786,0.490835912,0.47473419,0.277416172,0.958267935,0.140000881
2010-06-13 08:00:00+00:00,0.786091582,0.454899106,0.49005161,0.469943479,0.27536552,0.958226976,0.13955677
2010-06-13 09:00:00+00:00,0.786275738,0.453368089,0.489266887,0.465132421,0.273314957,0.958177047,0.13911266
2010-06-13 10:00:00+00:00,0.786420657,0.44764093,0.488481744,0.460301017,0.271264484,0.958130174,0.13866855
2010-06-13 11:00:00+00:00,0.786604813,0.441910809,0.487696181,0.455449267,0.274094999,0.958090936,0.138212039
2010-06-13 12:00:00+00:00,0.786788969,0.436177727,0.486910197,0.450577172,0.276423086,0.95805197,0.137737401
2010-06-13 13:00:00+00:00,0.786973125,0.430441683,0.486123793,0.44568473,0.278889858,0.958019159,0.137262762
2010-06-13 14:00:00+00:00,0.787035678,0.424702677,0.485336969,0.440771942,0.284127959,0.957983103,0.136788124
2010-06-13 15:00:00+00:00,0.787219834,0.423521107,0.484549725,0.435838809,0.282077933,0.957937416,0.136313486
2010-06-13 16:00:00+00:00,0.78740399,0.422329782,0.483762061,0.430885329,0.280027996,0.957876004,0.135838847
2010-06-13 17:00:00+00:00,0.787588146,0.421145204,0.482973976,0.425911504,0.277978148,0.957813773,0.135364209
2010-06-13 18:00:00+00:00,0.787677681,0.415394351,0.482185471,0.420917332,0.283216607,0.957753417,0.13488957
2010-06-13 19:00:00+00:00,0.787861837,0.409640537,0.481396546,0.415902815,0.285719097,0.95769722,0.134414932
2010-06-13 20:00:00+00:00,0.787843798,0.403883761,0.4806072,0.410867952,0.283669518,0.957640576,0.133940294
2010-06-13 21:00:00+00:00,0.788027954,0.399262033,0.479817434,0.405812742,0.281620027,0.957576071,0.133465655
2010-06-13 22:00:00+00:00,0.78821211,0.397886922,0.479027248,0.400737187,0.279570626,0.957516105,0.132991017
2010-06-13 23:00:00+00:00,0.788396266,0.398682894,0.478236642,0.395641286,0.277521315,0.957470373,0.132516378
2010-06-14 00:00:00+00:00,0.788580422,0.402072854,0.477445616,0.390525038,0.275472092,0.95744005,0.132273847
2010-06-14 01:00:00+00:00,0.788764578,0.406993929,0.476654169,0.385388445,0.273422959,0.957419127,0.131986884
2010-06-14 02:00:00+00:00,0.788788926,0.414504806,0.475862302,0.380231506,0.271373916,0.957403516,0.13164916
2010-06-14 03:00:00+00:00,0.788849208,0.422012721,0.475070015,0.375054221,0.269324962,0.957385182,0.131311436
2010-06-14 04:00:00+00:00,0.788612326,0.429517674,0.474277307,0.36985659,0.267276097,0.957366991,0.130973712
2010-06-14 05:00:00+00:00,0.788521626,0.437019666,0.47348418,0.364638613,0.265227321,0.95738786,0.130635987
2010-06-14 06:00:00+00:00,0.788476004,0.444518695,0.472690632,0.35940029,0.263178635,0.957408713,0.130298263
2010-06-14 07:00:00+00:00,0.787929988,0.451681693,0.471896664,0.354141621,0.261130038,0.957414377,0.129960539
2010-06-14 08:00:00+00:00,0.787596599,0.459174799,0.471102275,0.348862606,0.259081531,0.957406226,0.129622815
2010-06-14 09:00:00+00:00,0.787212953,0.466664944,0.470307467,0.343563245,0.257033112,0.957364567,0.129285091
2010-06-14 10:00:00+00:00,0.786838713,0.474152127,0.469512238,0.338243539,0.254984784,0.957318392,0.128947367
2010-06-14 11:00:00+00:00,0.786431274,0.481636348,0.468716589,0.332903486,0.252936544,0.957291753,0.128609643
2010-06-14 12:00:00+00:00,0.785969311,0.489117607,0.467920519,0.327543087,0.250888394,0.957272182,0.128271919
2010-06-14 13:00:00+00:00,0.785423295,0.494203845,0.46712403,0.322162342,0.248840333,0.957255462,0.127934195
2010-06-14 14:00:00+00:00,0.785048168,0.501679182,0.46632712,0.316761252,0.246792362,0.957230375,0.127596471
2010-06-14 15:00:00+00:00,0.784710243,0.509151556,0.46552979,0.311339815,0.24474448,0.957207805,0.127258747
2010-06-14 16:00:00+00:00,0.784298552,0.516620969,0.464732039,0.305898033,0.242696687,0.957184084,0.126921023
2010-06-14 17:00:00+00:00,0.783827726,0.52408742,0.463933869,0.300435904,0.240648984,0.957170107,0.126583299
2010-06-14 18:00:00+00:00,0.783357912,0.531550909,0.463135278,0.29495343,0.23860137,0.957154342,0.126245575
2010-06-14 19:00:00+00:00,0.782828626,0.539011437,0.462336267,0.289450609,0.236553845,0.957139664,0.125907851
2010-06-14 20:00:00+00:00,0.78228261,0.545327174,0.461536835,0.283927443,0.23450641,0.957095979,0.125570127
2010-06-14 21:00:00+00:00,0.781736593,0.550699246,0.460736984,0.27838393,0.232459064,0.957031094,0.125232403
2010-06-14 22:00:00+00:00,0.781190577,0.557914702,0.459936712,0.272820072,0.230411808,0.956972452,0.124894679
2010-06-14 23:00:00+00:00,0.780963645,0.565363383,0.45913602,0.267235868,0.228364641,0.956933577,0.124556955
2010-06-15 00:00:00+00:00,0.780866729,0.572809102,0.458334907,0.261631318,0.226317563,0.956911537,0.124370406
2010-06-15 01:00:00+00:00,0.780849076,0.580251859,0.457533375,0.256006421,0.224270574,0.956897763,0.124183857
2010-06-15 02:00:00+00:00,0.78085718,0.587691655,0.456731422,0.250361179,0.222223675,0.956887102,0.123997308
2010-06-15 03:00:00+00:00,0.78089765,0.595128489,0.455929049,0.244695591,0.220176865,0.956873583,0.123810759
2010-06-15 04:00:00+00:00,0.780650955,0.602562361,0.455126256,0.239009657,0.218130145,0.956857236,0.12362421
2010-06-15 05:00:00+00:00,0.780696804,0.609993272,0.454323042,0.233303377,0.216083514,0.956837758,0.123437661
